Date,Term,Value
2013-05-23,1095,0.0046293744806174
2013-05-23,1460,0.005997879724845848
2013-05-23,1825,0.007775878432889457
2013-05-23,2190,0.009733381706642622
2013-05-23,2555,0.011766410443056815
2013-05-23,2920,0.013847833359549973
2013-05-23,3285,0.015803209125323174
2013-05-23,3650,0.017578386584424763
2013-05-23,4380,0.020585304051878542
2013-05-23,5475,0.02384065518102247
2013-05-23,7300,0.02734589829480247
2013-05-23,9125,0.02942397114877199
2013-05-23,10950,0.030516027330876303
2013-05-23,14600,0.031672860956405834
2013-05-23,18250,0.031861815460248806
2013-05-24,0,0.004325093294107548
2013-05-24,1,0.004324781508046882
2013-05-24,2,0.00432384490190785
2013-05-24,7,0.004309795809231822
2013-05-24,14,0.004279661763852078
2013-05-24,30,0.004252719417816034
2013-05-24,61,0.0041835400926100155
2013-05-24,91,0.004086029770490049
2013-05-24,122,0.004004433236181519
2013-05-24,152,0.00394667489544139
2013-05-24,182,0.0038891581805860385
2013-05-24,213,0.0038462423593477388
2013-05-24,243,0.003808882523721797
2013-05-24,273,0.003765740781077707
2013-05-24,304,0.0037297015946284756
2013-05-24,335,0.0037086814315408947
2013-05-24,365,0.0037005401327039993
2013-05-24,395,0.003697528355472351
2013-05-24,425,0.003697900089156369
2013-05-24,456,0.0037019801897340094
2013-05-24,486,0.0037096092194426307
2013-05-24,516,0.0037209366101961985
2013-05-24,547,0.003736590706045501
2013-05-24,577,0.0037556103532657755
2013-05-24,607,0.0037784754936425677
2013-05-24,638,0.0038061753555324435
2013-05-24,668,0.003836948721282438
2013-05-24,698,0.0038716451362183317
2013-05-24,730,0.003912998207984869
2013-05-24,1095,0.004716632854131948
2013-05-24,1460,0.006097882180432922
2013-05-24,1825,0.007825470650749563
2013-05-24,2190,0.009706053475384247
2013-05-24,2555,0.011718843176945992
2013-05-24,2920,0.013760113683836651
2013-05-24,3285,0.01568213597377999
2013-05-24,3650,0.017442987674098704
2013-05-24,4380,0.020409134844869708
2013-05-24,5475,0.02367521348100955
2013-05-24,7300,0.02716239708762361
2013-05-24,9125,0.029222429679131485
2013-05-24,10950,0.030274449847609696
2013-05-24,14600,0.03143282319208082
2013-05-24,18250,0.031570747274054255
2013-05-27,0,0.004325093294107548
2013-05-27,1,0.004324781508046882
2013-05-27,2,0.00432384490190785
2013-05-27,7,0.004309795809231822
2013-05-27,14,0.004279661763852078
2013-05-27,30,0.004252719417816034
2013-05-27,61,0.0041835400926100155
2013-05-27,91,0.004086029770490049
2013-05-27,122,0.004004433236181519
2013-05-27,152,0.00394667489544139
2013-05-27,182,0.0038891581805860385
2013-05-27,213,0.0038462423593477388
2013-05-27,243,0.003808882523721797
2013-05-27,273,0.003765740781077707
2013-05-27,304,0.0037297015946284756
2013-05-27,335,0.0037086814315408947
2013-05-27,365,0.0037005401327039993
2013-05-27,395,0.003697528355472351
2013-05-27,425,0.003697900089156369
2013-05-27,456,0.0037019801897340094
2013-05-27,486,0.0037096092194426307
2013-05-27,516,0.0037209366101961985
2013-05-27,547,0.003736590706045501
2013-05-27,577,0.0037556103532657755
2013-05-27,607,0.0037784754936425677
2013-05-27,638,0.0038061753555324435
2013-05-27,668,0.003836948721282438
2013-05-27,698,0.0038716451362183317
2013-05-27,730,0.003912998207984869
2013-05-27,1095,0.004716632854131948
2013-05-27,1460,0.006097882180432922
2013-05-27,1825,0.007825470650749563
2013-05-27,2190,0.009706053475384247
2013-05-27,2555,0.011718843176945992
2013-05-27,2920,0.013760113683836651
2013-05-27,3285,0.01568213597377999
2013-05-27,3650,0.017442987674098704
2013-05-27,4380,0.020409134844869708
2013-05-27,5475,0.02367521348100955
2013-05-27,7300,0.02716239708762361
2013-05-27,9125,0.029222429679131485
2013-05-27,10950,0.030274449847609696
2013-05-27,14600,0.03143282319208082
2013-05-27,18250,0.031570747274054255
2013-05-28,0,0.004225516354464324
2013-05-28,1,0.004225399910461503
2013-05-28,2,0.004225050114179723
2013-05-28,7,0.004219803170174155
2013-05-28,14,0.004209673160096945
2013-05-28,30,0.004204053311315317
2013-05-28,61,0.004139841693146802
2013-05-28,91,0.004035007017853219
2013-05-28,122,0.003962396121305043
2013-05-28,152,0.003919118899108897
2013-05-28,182,0.0038796347067313205
2013-05-28,213,0.003845539703614058
2013-05-28,243,0.003814733758602896
2013-05-28,273,0.0037823108662543565
2013-05-28,304,0.003752014246126157
2013-05-28,335,0.003735589081498528
2013-05-28,365,0.0037370081750488786
2013-05-28,395,0.0037447574390598306
2013-05-28,425,0.003756199342681831
2013-05-28,456,0.003771992140339273
2013-05-28,486,0.003791182480648609
2013-05-28,516,0.003814265107450432
2013-05-28,547,0.0038422464981940105
2013-05-28,577,0.00387335220794322
2013-05-28,607,0.003908443107539279
2013-05-28,638,0.003948910980704553
2013-05-28,668,0.0039921613320913025
2013-05-28,698,0.004039445844383737
2013-05-28,730,0.00409434150615034
2013-05-28,1095,0.005019040953392901
2013-05-28,1460,0.00643883255688955
2013-05-28,1825,0.008246991738390195
2013-05-28,2190,0.010172248051306055
2013-05-28,2555,0.012224022939228947
2013-05-28,2920,0.014269030583317863
2013-05-28,3285,0.0161908995556006
2013-05-28,3650,0.01796026055922905
2013-05-28,4380,0.020937697084116285
2013-05-28,5475,0.024146983663754368
2013-05-28,7300,0.027577216016081475
2013-05-28,9125,0.029558463350195952
2013-05-28,10950,0.03057793251878064
2013-05-28,14600,0.03172491479210036
2013-05-28,18250,0.031896474909762045
2013-05-29,0,0.004259294225067906
2013-05-29,1,0.004259202632663691
2013-05-29,2,0.004258927488525651
2013-05-29,7,0.004254800326045222
2013-05-29,14,0.004243464346022021
2013-05-29,30,0.004212276817953382
2013-05-29,61,0.004149634295523757
2013-05-29,91,0.004098392616291854
2013-05-29,122,0.004054966435427589
2013-05-29,152,0.004012145137247044
2013-05-29,182,0.003971770581143851
2013-05-29,213,0.003952077777107935
2013-05-29,243,0.003918166030039577
2013-05-29,273,0.0038900506300783766
2013-05-29,304,0.0038734222711446636
2013-05-29,335,0.0038671296502709655
2013-05-29,365,0.0038715840200759513
2013-05-29,395,0.0038851890502425517
2013-05-29,425,0.003906490729527927
2013-05-29,456,0.003935453562565572
2013-05-29,486,0.003969384306452087
2013-05-29,516,0.004008499547438102
2013-05-29,547,0.0040538583916165235
2013-05-29,577,0.0041021468297679714
2013-05-29,607,0.00415445076429235
2013-05-29,638,0.0042124572851012405
2013-05-29,668,0.004272218490839282
2013-05-29,698,0.0043353789912685325
2013-05-29,730,0.004406342112990103
2013-05-29,1095,0.00544615025756168
2013-05-29,1460,0.006880673631634018
2013-05-29,1825,0.008685809957151448
2013-05-29,2190,0.010662028452819087
2013-05-29,2555,0.012689504259451121
2013-05-29,2920,0.014715217561769793
2013-05-29,3285,0.016624933451557418
2013-05-29,3650,0.01838174853451912
2013-05-29,4380,0.02132922017083506
2013-05-29,5475,0.024530599289598293
2013-05-29,7300,0.027933490662103388
2013-05-29,9125,0.02990067364535777
2013-05-29,10950,0.03084232266939422
2013-05-29,14600,0.03200243028294359
2013-05-29,18250,0.03217799800131625
2013-05-30,0,0.004235624706562074
2013-05-30,1,0.004235506039072655
2013-05-30,2,0.004235149559096012
2013-05-30,7,0.004229802359969363
2013-05-30,14,0.00421967154365107
2013-05-30,30,0.004213362634816282
2013-05-30,61,0.004159729127511067
2013-05-30,91,0.00410265690491706
2013-05-30,122,0.004048105581989375
2013-05-30,152,0.0039922583235966185
2013-05-30,182,0.003952913535999355
2013-05-30,213,0.003931400463494739
2013-05-30,243,0.00389576138345511
2013-05-30,273,0.003867446729979296
2013-05-30,304,0.003851208133183048
2013-05-30,335,0.0038450229420974517
2013-05-30,365,0.00384659236857424
2013-05-30,395,0.003854321993039791
2013-05-30,425,0.003867630568827062
2013-05-30,456,0.0038868686513341866
2013-05-30,486,0.003910522442657215
2013-05-30,516,0.003938924684944064
2013-05-30,547,0.003973094622193472
2013-05-30,577,0.004010699593765831
2013-05-30,607,0.004052666552619067
2013-05-30,638,0.0041005291707362605
2013-05-30,668,0.004151131585435372
2013-05-30,698,0.004205892275333825
2013-05-30,730,0.004268835825726756
2013-05-30,1095,0.0052780353318759
2013-05-30,1460,0.006747976123842851
2013-05-30,1825,0.008565184605941715
2013-05-30,2190,0.010485890428185813
2013-05-30,2555,0.012505342186253314
2013-05-30,2920,0.014543398509618602
2013-05-30,3285,0.016425327902890974
2013-05-30,3650,0.018139270033971498
2013-05-30,4380,0.021065666493265085
2013-05-30,5475,0.02426736174576355
2013-05-30,7300,0.027731266573221097
2013-05-30,9125,0.029712678082684775
2013-05-30,10950,0.030671899744587297
2013-05-30,14600,0.031802099446678056
2013-05-30,18250,0.031921943173792315
2013-05-31,0,0.004232361214024287
2013-05-31,1,0.0042322683000804665
2013-05-31,2,0.00423198918896582
2013-05-31,7,0.0042278025221706645
2013-05-31,14,0.00421967154368001
2013-05-31,30,0.004215412763350854
2013-05-31,61,0.004175545718126513
2013-05-31,91,0.004113891489566407
2013-05-31,122,0.0040724744428786725
2013-05-31,152,0.004035934119171941
2013-05-31,182,0.003999011233599905
2013-05-31,213,0.003981446618480261
2013-05-31,243,0.003958042237724645
2013-05-31,273,0.003932631982292049
2013-05-31,304,0.003915110455916964
2013-05-31,335,0.003911563342841776
2013-05-31,365,0.003918321392801463
2013-05-31,395,0.003933124454617363
2013-05-31,425,0.003954936129372787
2013-05-31,456,0.003984029027609061
2013-05-31,486,0.004017938372725981
2013-05-31,516,0.004057065703891981
2013-05-31,547,0.004102617794898459
2013-05-31,577,0.004151379502360525
2013-05-31,607,0.004204525948473027
2013-05-31,638,0.004263865471736435
2013-05-31,668,0.00432542320608038
2013-05-31,698,0.004390926459117907
2013-05-31,730,0.004465035052658424
2013-05-31,1095,0.00559001434778137
2013-05-31,1460,0.007160875414614025
2013-05-31,1825,0.009029436677311093
2013-05-31,2190,0.011002437084004975
2013-05-31,2555,0.013055443497665747
2013-05-31,2920,0.015082111427450673
2013-05-31,3285,0.017005784620502805
2013-05-31,3650,0.01875840115466363
2013-05-31,4380,0.021679131448416912
2013-05-31,5475,0.024882982493189827
2013-05-31,7300,0.028340523856584095
2013-05-31,9125,0.03029060267040269
2013-05-31,10950,0.031212586379408543
2013-05-31,14600,0.03233002907737846
2013-05-31,18250,0.032508894576850016
2013-06-03,0,0.004221184168352245
2013-06-03,1,0.004221094881605391
2013-06-03,2,0.0042208266647863375
2013-06-03,7,0.004216803412866321
2013-06-03,14,0.004209673160137468
2013-06-03,30,0.004208278211615131
2013-06-03,61,0.0041580185590889525
2013-06-03,91,0.004092619926944261
2013-06-03,122,0.004056250514750229
2013-06-03,152,0.004038777130985766
2013-06-03,182,0.004021313174918824
2013-06-03,213,0.004014550370824527
2013-06-03,243,0.004003296211530099
2013-06-03,273,0.003995524538341631
2013-06-03,304,0.003990676975970069
2013-06-03,335,0.004007305568767819
2013-06-03,365,0.004051779947698743
2013-06-03,395,0.0040966971508122
2013-06-03,425,0.004137035401309364
2013-06-03,456,0.004176392727288627
2013-06-03,486,0.0042140359850660145
2013-06-03,516,0.004252601917467991
2013-06-03,547,0.004294532685277155
2013-06-03,577,0.004337971994341987
2013-06-03,607,0.004384894096285101
2013-06-03,638,0.004437607179867016
2013-06-03,668,0.004493160546087662
2013-06-03,698,0.00455354619038294
2013-06-03,730,0.004623622926035744
2013-06-03,1095,0.005752033389059885
2013-06-03,1460,0.007275999646201432
2013-06-03,1825,0.00908524997177773
2013-06-03,2190,0.011037949686298783
2013-06-03,2555,0.013053617090129465
2013-06-03,2920,0.015061715950094015
2013-06-03,3285,0.016961936843673083
2013-06-03,3650,0.018677325994272288
2013-06-03,4380,0.021617760361860472
2013-06-03,5475,0.02480491863780522
2013-06-03,7300,0.028251629297064
2013-06-03,9125,0.03018098321315703
2013-06-03,10950,0.031126367431746883
2013-06-03,14600,0.03222051635828227
2013-06-03,18250,0.03237438496311839
2013-06-04,0,0.004234565005795201
2013-06-04,1,0.004234569834016211
2013-06-04,2,0.004234584341590741
2013-06-04,7,0.004234801954147924
2013-06-04,14,0.004234895276641886
2013-06-04,30,0.004228694565367068
2013-06-04,61,0.004187493135192629
2013-06-04,91,0.004123790658546248
2013-06-04,122,0.0040732274003277185
2013-06-04,152,0.004036096696893248
2013-06-04,182,0.004015308329944159
2013-06-04,213,0.004008253745018358
2013-06-04,243,0.0039940807548705624
2013-06-04,273,0.0039855543404462455
2013-06-04,304,0.003990827230301958
2013-06-04,335,0.0040062937556506134
2013-06-04,365,0.004026880801837569
2013-06-04,395,0.004050685801598439
2013-06-04,425,0.004077709010446668
2013-06-04,456,0.0041094174077891555
2013-06-04,486,0.0041440585606074675
2013-06-04,516,0.00418281129344422
2013-06-04,547,0.0042273554697422585
2013-06-04,577,0.0042749551213421754
2013-06-04,607,0.004327082072733867
2013-06-04,638,0.004385795009855406
2013-06-04,668,0.004447379097207922
2013-06-04,698,0.00451370961785425
2013-06-04,730,0.004589748867633414
2013-06-04,1095,0.005764289105739672
2013-06-04,1460,0.0073309819130482545
2013-06-04,1825,0.009166398594968038
2013-06-04,2190,0.01113958789030569
2013-06-04,2555,0.013194689822865115
2013-06-04,2920,0.015203543322988167
2013-06-04,3285,0.017093915365223537
2013-06-04,3650,0.018824994321741617
2013-06-04,4380,0.0217332435174542
2013-06-04,5475,0.02490924563652272
2013-06-04,7300,0.02831876760431649
2013-06-04,9125,0.03025356664692527
2013-06-04,10950,0.031179812110233712
2013-06-04,14600,0.032277274274535014
2013-06-04,18250,0.03240405687903156
2013-06-05,0,0.004210722927559225
2013-06-05,1,0.004210948757527449
2013-06-05,2,0.004211627148208116
2013-06-05,7,0.00422180300829123
2013-06-05,14,0.00423964222364313
2013-06-05,30,0.004217275094019411
2013-06-05,61,0.004144337807179112
2013-06-05,91,0.004078934238948781
2013-06-05,122,0.004021234027028133
2013-06-05,152,0.003976405970063696
2013-06-05,182,0.003943015305843162
2013-06-05,213,0.003918687254909534
2013-06-05,243,0.0038965116121503817
2013-06-05,273,0.0038738830260493804
2013-06-05,304,0.00386487790331915
2013-06-05,335,0.003866596712796022
2013-06-05,365,0.0038756412673281206
2013-06-05,395,0.0038911436593207795
2013-06-05,425,0.003912536510896788
2013-06-05,456,0.003940387950638583
2013-06-05,486,0.003972579311180557
2013-06-05,516,0.004009680850385987
2013-06-05,547,0.004052979746003466
2013-06-05,577,0.004099531260772647
2013-06-05,607,0.004150536791879504
2013-06-05,638,0.00420782048475431
2013-06-05,668,0.004267606410341504
2013-06-05,698,0.004331605900754487
2013-06-05,730,0.0044044558810741865
2013-06-05,1095,0.005524114115626546
2013-06-05,1460,0.007057154961839106
2013-06-05,1825,0.008853156218190635
2013-06-05,2190,0.010825658793948041
2013-06-05,2555,0.012879789976917414
2013-06-05,2920,0.0149028017584834
2013-06-05,3285,0.016808574494191104
2013-06-05,3650,0.01853802081084726
2013-06-05,4380,0.02145333527426068
2013-06-05,5475,0.02464393632620843
2013-06-05,7300,0.028031248254427085
2013-06-05,9125,0.029959454530882848
2013-06-05,10950,0.030886481324184905
2013-06-05,14600,0.03195858754079662
2013-06-05,18250,0.032116760027876896
2013-06-06,0,0.0042432090875785
2013-06-06,1,0.0042433434363957035
2013-06-06,2,0.004243747017511468
2013-06-06,7,0.0042498007337841695
2013-06-06,14,0.004259665039599097
2013-06-06,30,0.004239009618851263
2013-06-06,61,0.004171548477283144
2013-06-06,91,0.004096060240138102
2013-06-06,122,0.004040750792149195
2013-06-06,152,0.004001704458257281
2013-06-06,182,0.003976316795454159
2013-06-06,213,0.003960290935058912
2013-06-06,243,0.003951194980505007
2013-06-06,273,0.003945174281985637
2013-06-06,304,0.00393978349289234
2013-06-06,335,0.003951146020852567
2013-06-06,365,0.003984052615773474
2013-06-06,395,0.004019356438706886
2013-06-06,425,0.004053819356143194
2013-06-06,456,0.004090036939162556
2013-06-06,486,0.004126755010082358
2013-06-06,516,0.0041659295493498985
2013-06-06,547,0.004209655826263507
2013-06-06,577,0.004255621584828502
2013-06-06,607,0.004305578206312306
2013-06-06,638,0.00436173312626399
2013-06-06,668,0.004420733238925962
2013-06-06,698,0.004484533021972772
2013-06-06,730,0.004558079687654075
2013-06-06,1095,0.005727278275910271
2013-06-06,1460,0.007285921747862711
2013-06-06,1825,0.009040259429574133
2013-06-06,2190,0.010974579414266042
2013-06-06,2555,0.012979052756144357
2013-06-06,2920,0.014953033355129383
2013-06-06,3285,0.016817798812446043
2013-06-06,3650,0.018500615858388397
2013-06-06,4380,0.021373153934026255
2013-06-06,5475,0.024488738564290593
2013-06-06,7300,0.027764113528788124
2013-06-06,9125,0.029585143369131855
2013-06-06,10950,0.030416869142566322
2013-06-06,14600,0.03146052779413237
2013-06-06,18250,0.031579932684309815
2013-06-07,0,0.004243051984425839
2013-06-07,1,0.004243189533729046
2013-06-07,2,0.004243602733727082
2013-06-07,7,0.0042498007337841695
2013-06-07,14,0.004259665039599091
2013-06-07,30,0.00423632853640748
2013-06-07,61,0.00416855056150481
2013-06-07,91,0.00410621953957895
2013-06-07,122,0.0040572491433823596
2013-06-07,152,0.004019592270771801
2013-06-07,182,0.003998644629848894
2013-06-07,213,0.003989957414209279
2013-06-07,243,0.003989867825469762
2013-06-07,273,0.003995523200473749
2013-06-07,304,0.004001705844061961
2013-06-07,335,0.00402900480510088
2013-06-07,365,0.004083684731305921
2013-06-07,395,0.004139498869503207
2013-06-07,425,0.004191309331800978
2013-06-07,456,0.004243176088761297
2013-06-07,486,0.00429359704154312
2013-06-07,516,0.004345630141253318
2013-06-07,547,0.004402224730014061
2013-06-07,577,0.004460596371671561
2013-06-07,607,0.004523194293449821
2013-06-07,638,0.004592898783790674
2013-06-07,668,0.004665672421339621
2013-06-07,698,0.004744050296468511
2013-06-07,730,0.004834176771261676
2013-06-07,1095,0.006201481758128231
2013-06-07,1460,0.007886438602128036
2013-06-07,1825,0.009781330106563227
2013-06-07,2190,0.011768684620997713
2013-06-07,2555,0.013820073977484928
2013-06-07,2920,0.015823661154274297
2013-06-07,3285,0.017713110640069814
2013-06-07,3650,0.019440952828738728
2013-06-07,4380,0.022256325243704158
2013-06-07,5475,0.025327807098013962
2013-06-07,7300,0.028499969825918556
2013-06-07,9125,0.030240915796205373
2013-06-07,10950,0.030999746692912587
2013-06-07,14600,0.031993231528294606
2013-06-07,18250,0.03212576868038505
2013-06-10,0,0.004255454322752332
2013-06-10,1,0.0042553390940542465
2013-06-10,2,0.004254992946516494
2013-06-10,7,0.004249800733784157
2013-06-10,14,0.0042396682992561965
2013-06-10,30,0.004232269887965643
2013-06-10,61,0.004182622581724478
2013-06-10,91,0.004133302276053438
2013-06-10,122,0.004093200148010951
2013-06-10,152,0.00406167971644649
2013-06-10,182,0.0040418093866439785
2013-06-10,213,0.004037219134459207
2013-06-10,243,0.004050004419505034
2013-06-10,273,0.004077928562879534
2013-06-10,304,0.004108462175796597
2013-06-10,335,0.004146887761944717
2013-06-10,365,0.004236014946470267
2013-06-10,395,0.004329756878724803
2013-06-10,425,0.004416533592413827
2013-06-10,456,0.004501894518701365
2013-06-10,486,0.004582519451780174
2013-06-10,516,0.00466284114320368
2013-06-10,547,0.00474686574239943
2013-06-10,577,0.0048302002694007315
2013-06-10,607,0.004916331628224299
2013-06-10,638,0.005008960110064373
2013-06-10,668,0.0051026547691601
2013-06-10,698,0.005200780365556738
2013-06-10,730,0.005310742210971058
2013-06-10,1095,0.006865252718117858
2013-06-10,1460,0.008738711560161181
2013-06-10,1825,0.010754909532438166
2013-06-10,2190,0.012749875069880252
2013-06-10,2555,0.014783808448214556
2013-06-10,2920,0.016745049665750026
2013-06-10,3285,0.018570170509709726
2013-06-10,3650,0.020209083411279267
2013-06-10,4380,0.022989698793667798
2013-06-10,5475,0.02602671432312168
2013-06-10,7300,0.029166812952159112
2013-06-10,9125,0.030843641916991325
2013-06-10,10950,0.031549587854300384
2013-06-10,14600,0.03251366625345491
2013-06-10,18250,0.03262695950459436
2013-06-11,0,0.004178654393193748
2013-06-11,1,0.004179187370168971
2013-06-11,2,0.004180788433441457
2013-06-11,7,0.0042048043818975825
2013-06-11,14,0.00424964059570992
2013-06-11,30,0.004231270234672647
2013-06-11,61,0.004174370848064606
2013-06-11,91,0.004119780571409102
2013-06-11,122,0.00406102759987932
2013-06-11,152,0.00401572363407245
2013-06-11,182,0.003989508154102865
2013-06-11,213,0.003982410041273146
2013-06-11,243,0.003983371956802908
2013-06-11,273,0.003988498230010364
2013-06-11,304,0.0039978362044531725
2013-06-11,335,0.004023062925761676
2013-06-11,365,0.00409261334728607
2013-06-11,395,0.004174324501384912
2013-06-11,425,0.004258947702922166
2013-06-11,456,0.00434970254463724
2013-06-11,486,0.004440916738255939
2013-06-11,516,0.00453560002331169
2013-06-11,547,0.004637196277823625
2013-06-11,577,0.004739236858194109
2013-06-11,607,0.004845005743948355
2013-06-11,638,0.004958274566071178
2013-06-11,668,0.005071781236157734
2013-06-11,698,0.005189152848044183
2013-06-11,730,0.005318643596725213
2013-06-11,1095,0.0071135509016612974
2013-06-11,1460,0.009334872450939646
2013-06-11,1825,0.011474319480801154
2013-06-11,2190,0.013496964886454948
2013-06-11,2555,0.015441518801386906
2013-06-11,2920,0.017298172537538844
2013-06-11,3285,0.018993503478590246
2013-06-11,3650,0.02052335167342591
2013-06-11,4380,0.023044431726330902
2013-06-11,5475,0.025831951377103257
2013-06-11,7300,0.028762412239632773
2013-06-11,9125,0.030326956509079638
2013-06-11,10950,0.03094905230083367
2013-06-11,14600,0.03180378133285938
2013-06-11,18250,0.031923141950006
2013-06-12,0,0.004235838584275837
2013-06-12,1,0.004236225052907859
2013-06-12,2,0.004237386007504732
2013-06-12,7,0.0042548003260452095
2013-06-12,14,0.004279635688799931
2013-06-12,30,0.004209277847444669
2013-06-12,61,0.004123581684145596
2013-06-12,91,0.004059679738764695
2013-06-12,122,0.004021502231780801
2013-06-12,152,0.004009137650308704
2013-06-12,182,0.003991419094987016
2013-06-12,213,0.003982247289129664
2013-06-12,243,0.003963818490414302
2013-06-12,273,0.003952652158684512
2013-06-12,304,0.003949035164446122
2013-06-12,335,0.0039742633033657765
2013-06-12,365,0.004032856610834266
2013-06-12,395,0.004093813316202702
2013-06-12,425,0.004152224610299904
2013-06-12,456,0.004212615271559796
2013-06-12,486,0.004273056159933374
2013-06-12,516,0.004336943687626975
2013-06-12,547,0.004407790614629655
2013-06-12,577,0.004481950761844438
2013-06-12,607,0.004562345879435789
2013-06-12,638,0.004652589697528725
2013-06-12,668,0.004747350306026104
2013-06-12,698,0.004849815665241952
2013-06-12,730,0.00496797376454933
2013-06-12,1095,0.006745649001314708
2013-06-12,1460,0.008815220708577157
2013-06-12,1825,0.01094064976764785
2013-06-12,2190,0.013072324100046674
2013-06-12,2555,0.015159809768998443
2013-06-12,2920,0.017124911105442633
2013-06-12,3285,0.018943823013543165
2013-06-12,3650,0.02054254982325975
2013-06-12,4380,0.02312970058081362
2013-06-12,5475,0.025947543792187236
2013-06-12,7300,0.02892216149949729
2013-06-12,9125,0.030497926082099232
2013-06-12,10950,0.03119655484650213
2013-06-12,14600,0.03199141131073944
2013-06-12,18250,0.03207895439245761
2013-06-13,0,0.004231307845966521
2013-06-13,1,0.004231786658802713
2013-06-13,2,0.004233225013035705
2013-06-13,7,0.004254800326045234
2013-06-13,14,0.004289634045517716
2013-06-13,30,0.004230344934270958
2013-06-13,61,0.004151121049030592
2013-06-13,91,0.004103397179402909
2013-06-13,122,0.004057803404533906
2013-06-13,152,0.004019745704483349
2013-06-13,182,0.003992582102131273
2013-06-13,213,0.003981623890055155
2013-06-13,243,0.003972789057098879
2013-06-13,273,0.003966552635065577
2013-06-13,304,0.00396730441836373
2013-06-13,335,0.003978288401194718
2013-06-13,365,0.004000017784125846
2013-06-13,395,0.0040319105900285855
2013-06-13,425,0.004073072267300191
2013-06-13,456,0.004124645387886666
2013-06-13,486,0.004182795289946354
2013-06-13,516,0.004248668511627725
2013-06-13,547,0.004324539460186428
2013-06-13,577,0.0044052747527006065
2013-06-13,607,0.004493014160305642
2013-06-13,638,0.004590876848309279
2013-06-13,668,0.0046924226373096355
2013-06-13,698,0.004800593435527037
2013-06-13,730,0.004923182580044209
2013-06-13,1095,0.0066763803430349615
2013-06-13,1460,0.008702521807108538
2013-06-13,1825,0.01075617384972005
2013-06-13,2190,0.012830899413972518
2013-06-13,2555,0.01490629790388432
2013-06-13,2920,0.01686099054671677
2013-06-13,3285,0.018651175904685083
2013-06-13,3650,0.020243790746172424
2013-06-13,4380,0.02291512464382441
2013-06-13,5475,0.025821254581866588
2013-06-13,7300,0.02881001294741458
2013-06-13,9125,0.03045446312888368
2013-06-13,10950,0.031146469176371015
2013-06-13,14600,0.031936962977195234
2013-06-13,18250,0.032020251161486823
2013-06-14,0,0.004257370577979428
2013-06-14,1,0.0042573181931917755
2013-06-14,2,0.004257160826467887
2013-06-14,7,0.004254800326045222
2013-06-14,14,0.004247819443091619
2013-06-14,30,0.0042222462807040865
2013-06-14,61,0.004154118261623167
2013-06-14,91,0.004097576601730316
2013-06-14,122,0.004054042922620115
2013-06-14,152,0.004013085456899504
2013-06-14,182,0.0039736039002884966
2013-06-14,213,0.003953274136242862
2013-06-14,243,0.003917055190533749
2013-06-14,273,0.0038813612670017122
2013-06-14,304,0.003862192797824824
2013-06-14,335,0.003858062403539292
2013-06-14,365,0.00386383693795602
2013-06-14,395,0.0038765197609231714
2013-06-14,425,0.003895810337131054
2013-06-14,456,0.003922936942251815
2013-06-14,486,0.003956332150427887
2013-06-14,516,0.003996891452361648
2013-06-14,547,0.00404644128243138
2013-06-14,577,0.004101870743866891
2013-06-14,607,0.00416472325061402
2013-06-14,638,0.004237526619100098
2013-06-14,668,0.004315629389211884
2013-06-14,698,0.004401291702739601
2013-06-14,730,0.004501031437082246
2013-06-14,1095,0.006054955902157627
2013-06-14,1460,0.00795170195522647
2013-06-14,1825,0.009974017750804408
2013-06-14,2190,0.012077812404870204
2013-06-14,2555,0.014182584011634955
2013-06-14,2920,0.016201089050405456
2013-06-14,3285,0.01805141366979505
2013-06-14,3650,0.019725120265206723
2013-06-14,4380,0.022428245751249954
2013-06-14,5475,0.0254415861567295
2013-06-14,7300,0.02853494212864772
2013-06-14,9125,0.030226141932778807
2013-06-14,10950,0.0310098024594771
2013-06-14,14600,0.03184752945674088
2013-06-14,18250,0.03197092486639647
2013-06-17,0,0.004235591117888914
2013-06-17,1,0.0042358807328336506
2013-06-17,2,0.004236750732877338
2013-06-17,7,0.0042498007337841695
2013-06-17,14,0.004269637328265172
2013-06-17,30,0.00422727161948295
2013-06-17,61,0.004179258051838728
2013-06-17,91,0.004136530656487447
2013-06-17,122,0.0040807060727993585
2013-06-17,152,0.004034047757935632
2013-06-17,182,0.004005551756048774
2013-06-17,213,0.003990509503230843
2013-06-17,243,0.003966059568785307
2013-06-17,273,0.003955821991322779
2013-06-17,304,0.003961969397774512
2013-06-17,335,0.003978724432423249
2013-06-17,365,0.004000984973321589
2013-06-17,395,0.004027020013984214
2013-06-17,425,0.004057356243038508
2013-06-17,456,0.004094142651870161
2013-06-17,486,0.004135674825005404
2013-06-17,516,0.004183545820239512
2013-06-17,547,0.0042400829038268225
2013-06-17,577,0.004301952934643331
2013-06-17,607,0.004371109976706896
2013-06-17,638,0.004450438049762994
2013-06-17,668,0.0045349859335305455
2013-06-17,698,0.004627320636402564
2013-06-17,730,0.004734519397286435
2013-06-17,1095,0.00636433141663176
2013-06-17,1460,0.008278051583641892
2013-06-17,1825,0.010316072110770614
2013-06-17,2190,0.012403520424819946
2013-06-17,2555,0.014488911437001059
2013-06-17,2920,0.01650243708480212
2013-06-17,3285,0.018353876181829824
2013-06-17,3650,0.02001971816199795
2013-06-17,4380,0.022741193575546985
